state,birth_year,birth_month,LBW_ratio,mp1,mp2,mp3,mp4,mp5,missing_per_row,pre_pregnancy_temp,early_pregnancy_temp,mid_pregnancy_temp,late_pregnancy_temp,post_pregnancy_temp,Degree_Fahrenheit,birth_date,average_mp
Georgia,2018,11,0.1092436974789916,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,67.23333333333333,61.333333333333336,52.4,58.0,54.18333333333333,66.4,2018-11-01,-1e-06
Georgia,2018,12,0.1000836353498745,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,67.3,64.03333333333335,54.8,52.833333333333336,51.3,65.1,2018-12-01,-1e-06
Georgia,2018,2,0.1082062454611474,334.17380952380944,1161.302,-1e-06,-1e-06,-1e-06,3,60.05000000000001,67.23333333333333,61.333333333333336,52.4,54.8,50.9,2018-02-01,387.1006659999999
Georgia,2018,3,0.0976421372884578,607.189393939394,1231.7653846153846,-1e-06,-1e-06,-1e-06,3,55.4,67.3,64.03333333333335,54.8,57.96666666666667,52.1,2018-03-01,410.5884608717948
Georgia,2018,4,0.1014221945396034,926.5731343283584,-1e-06,-1e-06,-1e-06,-1e-06,4,48.5,66.43333333333332,66.06666666666666,57.96666666666667,61.333333333333336,54.2,2018-04-01,-1e-06
Georgia,2018,5,0.1065409882890602,1161.302,-1e-06,-1e-06,-1e-06,-1e-06,4,52.4,58.0,67.23333333333333,61.333333333333336,64.03333333333335,58.1,2018-05-01,-1e-06
Georgia,2018,6,0.1008678881388621,1231.7653846153846,-1e-06,-1e-06,-1e-06,-1e-06,4,54.8,52.833333333333336,67.3,64.03333333333335,66.06666666666666,61.6,2018-06-01,-1e-06
Georgia,2018,7,0.100390044576523,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,57.96666666666667,48.5,66.43333333333332,66.06666666666666,67.23333333333333,64.3,2018-07-01,-1e-06
Georgia,2018,8,0.0993218302000171,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,61.333333333333336,52.4,58.0,67.23333333333333,67.3,66.2,2018-08-01,-1e-06
Georgia,2018,9,0.0918472652218782,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,64.03333333333335,54.8,52.833333333333336,67.3,66.43333333333332,67.7,2018-09-01,-1e-06
Georgia,2019,1,0.1001119611867885,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,66.43333333333332,67.4,59.9,51.3,54.0,48.2,2019-01-01,-1e-06
Georgia,2019,10,0.1011481683980317,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,67.4,59.9,51.3,67.56666666666666,61.05000000000001,69.0,2019-10-01,-1e-06
Georgia,2019,11,0.1083646430690132,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,68.5,63.03333333333334,54.0,60.63333333333333,55.88333333333335,67.5,2019-11-01,-1e-06
Georgia,2019,12,0.1003275620028076,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,68.46666666666667,65.5,56.666666666666664,55.53333333333334,52.86666666666667,66.2,2019-12-01,-1e-06
Georgia,2019,2,0.1015323673511935,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,59.31666666666666,68.5,63.03333333333334,54.0,56.666666666666664,52.2,2019-02-01,-1e-06
Georgia,2019,3,0.1077149877149877,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,54.18333333333333,68.46666666666667,65.5,56.666666666666664,59.9,53.5,2019-03-01,-1e-06
Georgia,2019,4,0.0970051426842795,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,51.3,67.56666666666666,67.4,59.9,63.03333333333334,56.3,2019-04-01,-1e-06
Georgia,2019,5,0.1012380952380952,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,54.0,60.63333333333333,68.5,63.03333333333334,65.5,60.2,2019-05-01,-1e-06
Georgia,2019,6,0.0961188599151,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,56.666666666666664,55.53333333333334,68.46666666666667,65.5,67.4,63.2,2019-06-01,-1e-06
Georgia,2019,7,0.1019686110859112,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,59.9,51.3,67.56666666666666,67.4,68.5,65.7,2019-07-01,-1e-06
Georgia,2019,8,0.0943605494411739,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,63.03333333333334,54.0,60.63333333333333,68.5,68.46666666666667,67.6,2019-08-01,-1e-06
Georgia,2019,9,0.0938812785388127,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,65.5,56.666666666666664,55.53333333333334,68.46666666666667,67.56666666666666,68.9,2019-09-01,-1e-06
Georgia,2020,1,0.0975747320924985,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,67.56666666666666,66.83333333333333,59.93333333333333,52.86666666666667,54.86666666666667,51.4,2020-01-01,-1e-06
Georgia,2020,10,0.1009685940710302,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,66.83333333333333,59.93333333333333,52.86666666666667,67.03333333333333,60.333333333333336,68.1,2020-10-01,-1e-06
Georgia,2020,11,0.1008648536000833,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,67.76666666666667,62.56666666666666,54.86666666666667,61.46666666666667,54.93333333333334,67.4,2020-11-01,-1e-06
Georgia,2020,12,0.1013211579560909,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,67.83333333333333,65.03333333333335,57.56666666666666,56.23333333333333,49.56666666666667,65.6,2020-12-01,-1e-06
Georgia,2020,2,0.0988941548183254,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,61.05000000000001,67.76666666666667,62.56666666666666,54.86666666666667,57.56666666666666,51.7,2020-02-01,-1e-06
Georgia,2020,3,0.0976702508960573,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,55.88333333333335,67.83333333333333,65.03333333333335,57.56666666666666,59.93333333333333,55.5,2020-03-01,-1e-06
Georgia,2020,4,0.0895983522142121,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,52.86666666666667,67.03333333333333,66.83333333333333,59.93333333333333,62.56666666666666,57.4,2020-04-01,-1e-06
Georgia,2020,5,0.1016560255387071,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,54.86666666666667,61.46666666666667,67.76666666666667,62.56666666666666,65.03333333333335,59.8,2020-05-01,-1e-06
Georgia,2020,6,0.1025260029717682,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,57.56666666666666,56.23333333333333,67.83333333333333,65.03333333333335,66.83333333333333,62.6,2020-06-01,-1e-06
Georgia,2020,7,0.0991642407737815,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,59.93333333333333,52.86666666666667,67.03333333333333,66.83333333333333,67.76666666666667,65.3,2020-07-01,-1e-06
Georgia,2020,8,0.0981511691136487,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,62.56666666666666,54.86666666666667,61.46666666666667,67.76666666666667,67.83333333333333,67.2,2020-08-01,-1e-06
Georgia,2020,9,0.0951841359773371,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,65.03333333333335,57.56666666666666,56.23333333333333,67.83333333333333,67.03333333333333,68.0,2020-09-01,-1e-06
Hawaii,2016,1,0.0757162346521145,-1e-06,0.3842053333333333,0.32208725,0.006,0.0013333333333333,1,,,,,,,2016-01-01,0.2374308611111111
Hawaii,2016,10,0.0707908163265306,0.006,0.0013333333333333,0.0,-1e-06,-1e-06,2,,,,,,,2016-10-01,0.0004441111111111
Hawaii,2016,11,0.0814380044020542,-1e-06,0.001,-1e-06,-1e-06,-1e-06,4,,,,,,,2016-11-01,0.0003326666666666667
Hawaii,2016,12,0.0713813615333774,-1e-06,0.001,-1e-06,-1e-06,-1e-06,4,,,,,,,2016-12-01,0.0003326666666666667
Hawaii,2016,2,0.0685675492192803,-1e-06,0.3581187857142858,0.005,-1e-06,0.001,2,,,,,,,2016-02-01,0.12103926190476194
Hawaii,2016,3,0.0822192513368983,-1e-06,0.3581187857142858,0.005,-1e-06,0.001,2,,,,,,,2016-03-01,0.12103926190476194
Hawaii,2016,4,0.0845460845460845,0.3842053333333333,0.32208725,0.006,0.0013333333333333,0.0,0,,,,,,,2016-04-01,0.1098068611111111
Hawaii,2016,5,0.1041666666666666,0.3581187857142858,0.005,-1e-06,0.001,-1e-06,2,,,,,,,2016-05-01,0.0019996666666666665
Hawaii,2016,6,0.0924775707384403,0.3581187857142858,0.005,-1e-06,0.001,-1e-06,2,,,,,,,2016-06-01,0.0019996666666666665
Hawaii,2016,7,0.0717639168343393,0.32208725,0.006,0.0013333333333333,0.0,-1e-06,1,,,,,,,2016-07-01,0.0024444444444444336
Hawaii,2016,8,0.0874689826302729,0.005,-1e-06,0.001,-1e-06,-1e-06,3,,,,,,,2016-08-01,0.0003326666666666667
Hawaii,2016,9,0.0798454603992273,0.005,-1e-06,0.001,-1e-06,-1e-06,3,,,,,,,2016-09-01,0.0003326666666666667
Hawaii,2017,1,0.0803689064558629,0.0013333333333333,0.0,-1e-06,-1e-06,-1e-06,3,,,,,,,2017-01-01,-6.666666666666666e-07
Hawaii,2017,10,0.0817941952506596,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,,,,,,,2017-10-01,-1e-06
Hawaii,2017,11,0.0695528743789922,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,,,,,,,2017-11-01,-1e-06
Hawaii,2017,12,0.0738675958188153,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,,,,,,,2017-12-01,-1e-06
Hawaii,2017,2,0.0807635829662261,0.001,-1e-06,-1e-06,-1e-06,-1e-06,4,,,,,,,2017-02-01,-1e-06
Hawaii,2017,3,0.0679219905850706,0.001,-1e-06,-1e-06,-1e-06,-1e-06,4,,,,,,,2017-03-01,-1e-06
Hawaii,2017,4,0.0894886363636363,0.0,-1e-06,-1e-06,-1e-06,-1e-06,4,,,,,,,2017-04-01,-1e-06
Hawaii,2017,5,0.0692090395480226,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,,,,,,,2017-05-01,-1e-06
Hawaii,2017,6,0.0835197613721103,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,,,,,,,2017-06-01,-1e-06
Hawaii,2017,7,0.0853174603174603,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,,,,,,,2017-07-01,-1e-06
Hawaii,2017,8,0.0873124147339699,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,,,,,,,2017-08-01,-1e-06
Hawaii,2017,9,0.0861723446893787,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,,,,,,,2017-09-01,-1e-06
Hawaii,2018,1,0.0779127948534667,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,,,,,,,2018-01-01,-1e-06
Hawaii,2018,10,0.0894479385045422,-1e-06,-1e-06,-1e-06,-1e-06,1.6225705384615383,4,,,,,,,2018-10-01,-1e-06
Hawaii,2018,11,0.0911062906724512,-1e-06,-1e-06,-1e-06,3.656354,1.4530885833333336,3,,,,,,,2018-11-01,1.218784
Hawaii,2018,12,0.0740479548660084,-1e-06,-1e-06,-1e-06,3.656354,1.4530885833333336,3,,,,,,,2018-12-01,1.218784
Hawaii,2018,2,0.0734824281150159,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,,,,,,,2018-02-01,-1e-06
Hawaii,2018,3,0.0629067245119305,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,,,,,,,2018-03-01,-1e-06
Hawaii,2018,4,0.079913606911447,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,,,,,,,2018-04-01,-1e-06
Hawaii,2018,5,0.0772849462365591,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,,,,,,,2018-05-01,-1e-06
Hawaii,2018,6,0.0670553935860058,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,,,,,,,2018-06-01,-1e-06
Hawaii,2018,7,0.0780911062906724,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,,,,,,,2018-07-01,-1e-06
Hawaii,2018,8,0.0758959943780745,-1e-06,-1e-06,-1e-06,-1e-06,3.656354,4,,,,,,,2018-08-01,-1e-06
Hawaii,2018,9,0.0725915875169606,-1e-06,-1e-06,-1e-06,-1e-06,3.656354,4,,,,,,,2018-09-01,-1e-06
Hawaii,2019,1,0.0751276440554339,-1e-06,-1e-06,-1e-06,1.6225705384615383,-1e-06,4,,,,,,,2019-01-01,0.5408561794871795
Hawaii,2019,10,0.0901348474095102,1.6225705384615383,-1e-06,0.7090098181818182,-1e-06,-1e-06,3,,,,,,,2019-10-01,0.23633593939393938
Hawaii,2019,11,0.080028328611898,1.4530885833333336,-1e-06,0.7090098181818182,-1e-06,-1e-06,3,,,,,,,2019-11-01,0.23633593939393938
Hawaii,2019,12,0.0815731973780043,1.4530885833333336,0.7090098181818182,-1e-06,-1e-06,-1e-06,3,,,,,,,2019-12-01,0.23633593939393938
Hawaii,2019,2,0.053951367781155,-1e-06,-1e-06,3.656354,1.4530885833333336,-1e-06,3,,,,,,,2019-02-01,1.7031471944444443
Hawaii,2019,3,0.0737704918032786,-1e-06,-1e-06,3.656354,1.4530885833333336,0.7090098181818182,2,,,,,,,2019-03-01,1.7031471944444443
Hawaii,2019,4,0.0801850424055512,-1e-06,-1e-06,1.6225705384615383,-1e-06,0.7090098181818182,3,,,,,,,2019-04-01,0.5408561794871795
Hawaii,2019,5,0.0818181818181818,-1e-06,3.656354,1.4530885833333336,-1e-06,0.7090098181818182,2,,,,,,,2019-05-01,1.7031471944444443
Hawaii,2019,6,0.0809379727685325,-1e-06,3.656354,1.4530885833333336,0.7090098181818182,-1e-06,2,,,,,,,2019-06-01,1.939484133838384
Hawaii,2019,7,0.0680224403927068,-1e-06,1.6225705384615383,-1e-06,0.7090098181818182,-1e-06,3,,,,,,,2019-07-01,0.7771931188811189
Hawaii,2019,8,0.0789115646258503,3.656354,1.4530885833333336,-1e-06,0.7090098181818182,-1e-06,2,,,,,,,2019-08-01,0.720699133838384
Hawaii,2019,9,0.0751404494382022,3.656354,1.4530885833333336,0.7090098181818182,-1e-06,-1e-06,2,,,,,,,2019-09-01,0.7206991338383838
Hawaii,2020,1,0.0879284649776453,-1e-06,0.7090098181818182,-1e-06,-1e-06,-1e-06,4,,,,,,,2020-01-01,0.23633593939393938
Hawaii,2020,10,0.0641867250182348,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,,,,,,,2020-10-01,-1e-06
Hawaii,2020,11,0.0638783269961977,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,,,,,,,2020-11-01,-1e-06
Hawaii,2020,12,0.0588709677419354,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,,,,,,,2020-12-01,-1e-06
Hawaii,2020,2,0.0889929742388758,-1e-06,0.7090098181818182,-1e-06,-1e-06,-1e-06,4,,,,,,,2020-02-01,0.23633593939393938
Hawaii,2020,3,0.0742685671417854,0.7090098181818182,-1e-06,-1e-06,-1e-06,-1e-06,4,,,,,,,2020-03-01,-1e-06
Hawaii,2020,4,0.0684292379471228,0.7090098181818182,-1e-06,-1e-06,-1e-06,-1e-06,4,,,,,,,2020-04-01,-1e-06
Hawaii,2020,5,0.0622154779969651,0.7090098181818182,-1e-06,-1e-06,-1e-06,-1e-06,4,,,,,,,2020-05-01,-1e-06
Hawaii,2020,6,0.0869198312236286,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,,,,,,,2020-06-01,-1e-06
Hawaii,2020,7,0.0861937452326468,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,,,,,,,2020-07-01,-1e-06
Hawaii,2020,8,0.0705521472392638,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,,,,,,,2020-08-01,-1e-06
Hawaii,2020,9,0.0786686838124054,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,,,,,,,2020-09-01,-1e-06
Louisiana,2016,1,0.0971798780487804,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,68.83333333333333,69.3,61.93333333333334,52.23333333333333,55.63333333333333,48.8,2016-01-01,-1e-06
Louisiana,2016,10,0.115765850009351,-1e-06,-1e-06,1081.081081081081,543.4129032258064,847.3923076923077,2,69.3,61.93333333333334,52.23333333333333,69.83333333333333,63.88333333333333,70.8,2016-10-01,541.4979944356292
Louisiana,2016,11,0.1033778767631774,-1e-06,-1e-06,850.0,732.8573770491804,4.875,2,70.33333333333333,64.83333333333333,55.63333333333333,62.5,59.05,70.0,2016-11-01,527.6191253497268
Louisiana,2016,12,0.1103698055661456,-1e-06,1304.3478260869565,503.3333333333333,785.3686274509804,-1e-06,2,70.5,67.39999999999999,58.9,56.5,59.03333333333333,68.7,2016-12-01,864.34992895709
Louisiana,2016,2,0.0997276346113555,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,61.95,70.33333333333333,64.83333333333333,55.63333333333333,58.9,52.0,2016-02-01,-1e-06
Louisiana,2016,3,0.1080358847108226,-1e-06,-1e-06,-1e-06,-1e-06,1304.3478260869565,4,55.36666666666667,70.5,67.39999999999999,58.9,61.93333333333334,55.9,2016-03-01,-1e-06
Louisiana,2016,4,0.1056006840530141,-1e-06,-1e-06,-1e-06,-1e-06,1081.081081081081,4,52.23333333333333,69.83333333333333,69.3,61.93333333333334,64.83333333333333,59.0,2016-04-01,-1e-06
Louisiana,2016,5,0.1103974307507025,-1e-06,-1e-06,-1e-06,-1e-06,850.0,4,55.63333333333333,62.5,70.33333333333333,64.83333333333333,67.39999999999999,61.8,2016-05-01,-1e-06
Louisiana,2016,6,0.1026945543621631,-1e-06,-1e-06,-1e-06,1304.3478260869565,503.3333333333333,3,58.9,56.5,70.5,67.39999999999999,69.3,65.0,2016-06-01,434.7826080289855
Louisiana,2016,7,0.1132176712573779,-1e-06,-1e-06,-1e-06,1081.081081081081,543.4129032258064,3,61.93333333333334,52.23333333333333,69.83333333333333,69.3,70.33333333333333,67.7,2016-07-01,360.3603596936937
Louisiana,2016,8,0.1025097207493814,-1e-06,-1e-06,-1e-06,850.0,732.8573770491804,3,64.83333333333333,55.63333333333333,62.5,70.33333333333333,70.5,69.5,2016-08-01,283.33333266666665
Louisiana,2016,9,0.1037618113745765,-1e-06,-1e-06,1304.3478260869565,503.3333333333333,785.3686274509804,2,67.39999999999999,58.9,56.5,70.5,69.83333333333333,70.7,2016-09-01,602.5603861400965
Louisiana,2017,1,0.1101202016285382,-1e-06,1081.081081081081,543.4129032258064,847.3923076923077,400.8,1,69.83333333333333,70.5,65.0,59.03333333333333,61.13333333333333,56.8,2017-01-01,823.9620973330651
Louisiana,2017,10,0.1089412215201991,847.3923076923077,400.8,926.5731343283584,-1e-06,-1e-06,2,70.5,65.0,59.03333333333333,70.06666666666666,62.833333333333336,71.2,2017-10-01,442.45771110945276
Louisiana,2017,11,0.1110897189064304,4.875,334.17380952380944,1161.302,-1e-06,-1e-06,2,71.13333333333333,67.06666666666666,61.13333333333333,65.26666666666667,58.2,70.3,2017-11-01,498.4919361746031
Louisiana,2017,12,0.1045427494544733,-1e-06,607.189393939394,1231.7653846153846,-1e-06,-1e-06,3,70.96666666666668,69.06666666666666,62.96666666666666,61.6,50.73333333333333,68.7,2017-12-01,612.9849258515928
Louisiana,2017,2,0.0961928362243748,-1e-06,850.0,732.8573770491804,4.875,334.17380952380944,1,63.88333333333333,71.13333333333333,67.06666666666666,61.13333333333333,62.96666666666666,59.3,2017-02-01,529.2441256830601
Louisiana,2017,3,0.1014227642276422,1304.3478260869565,503.3333333333333,785.3686274509804,-1e-06,607.189393939394,1,59.05,70.96666666666668,69.06666666666666,62.96666666666666,65.0,61.0,2017-03-01,429.56731992810455
Louisiana,2017,4,0.1067280298049528,1081.081081081081,543.4129032258064,847.3923076923077,400.8,926.5731343283584,0,59.03333333333333,70.06666666666666,70.5,65.0,67.06666666666666,63.1,2017-04-01,597.2017369727047
Louisiana,2017,5,0.1051546391752577,850.0,732.8573770491804,4.875,334.17380952380944,1161.302,0,61.13333333333333,65.26666666666667,71.13333333333333,67.06666666666666,69.06666666666666,64.8,2017-05-01,357.3020621909966
Louisiana,2017,6,0.1071716357775987,503.3333333333333,785.3686274509804,-1e-06,607.189393939394,1231.7653846153846,1,62.96666666666666,61.6,70.96666666666668,69.06666666666666,70.5,67.1,2017-06-01,464.18600679679145
Louisiana,2017,7,0.1104929982735469,543.4129032258064,847.3923076923077,400.8,926.5731343283584,-1e-06,1,65.0,59.03333333333333,70.06666666666666,70.5,71.13333333333333,69.3,2017-07-01,724.9218140068887
Louisiana,2017,8,0.1040570361568494,732.8573770491804,4.875,334.17380952380944,1161.302,-1e-06,1,67.06666666666666,61.13333333333333,65.26666666666667,71.13333333333333,70.96666666666668,70.8,2017-08-01,500.1169365079365
Louisiana,2017,9,0.1058239941208892,785.3686274509804,-1e-06,607.189393939394,1231.7653846153846,-1e-06,2,69.06666666666666,62.96666666666666,61.6,70.96666666666668,70.06666666666666,71.4,2017-09-01,612.9849258515928
Louisiana,2018,1,0.1106177606177606,400.8,926.5731343283584,-1e-06,-1e-06,-1e-06,3,70.06666666666666,69.2,61.26666666666667,50.73333333333333,55.13333333333333,44.2,2018-01-01,308.85771077611946
Louisiana,2018,10,0.1096448670677275,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,69.2,61.26666666666667,50.73333333333333,69.2,61.28333333333333,70.6,2018-10-01,-1e-06
Louisiana,2018,11,0.1148809523809523,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,70.2,64.66666666666667,55.13333333333333,60.4,55.96666666666666,69.2,2018-11-01,-1e-06
Louisiana,2018,12,0.1062271062271062,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,70.13333333333333,67.3,58.166666666666664,54.79999999999999,52.96666666666666,67.8,2018-12-01,-1e-06
Louisiana,2018,2,0.0990911106184881,334.17380952380944,1161.302,-1e-06,-1e-06,-1e-06,3,62.833333333333336,70.2,64.66666666666667,55.13333333333333,58.166666666666664,52.4,2018-02-01,387.1006659999999
Louisiana,2018,3,0.1123689727463312,607.189393939394,1231.7653846153846,-1e-06,-1e-06,-1e-06,3,58.2,70.13333333333333,67.3,58.166666666666664,61.26666666666667,55.6,2018-03-01,410.5884608717948
Louisiana,2018,4,0.1058981233243967,926.5731343283584,-1e-06,-1e-06,-1e-06,-1e-06,4,50.73333333333333,69.2,69.2,61.26666666666667,64.66666666666667,57.4,2018-04-01,-1e-06
Louisiana,2018,5,0.0984403483897103,1161.302,-1e-06,-1e-06,-1e-06,-1e-06,4,55.13333333333333,60.4,70.2,64.66666666666667,67.3,61.5,2018-05-01,-1e-06
Louisiana,2018,6,0.1111111111111111,1231.7653846153846,-1e-06,-1e-06,-1e-06,-1e-06,4,58.166666666666664,54.79999999999999,70.13333333333333,67.3,69.2,64.9,2018-06-01,-1e-06
Louisiana,2018,7,0.109399375975039,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,61.26666666666667,50.73333333333333,69.2,69.2,70.2,67.6,2018-07-01,-1e-06
Louisiana,2018,8,0.1031055900621118,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,64.66666666666667,55.13333333333333,60.4,70.2,70.13333333333333,69.4,2018-08-01,-1e-06
Louisiana,2018,9,0.1075418994413407,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,67.3,58.166666666666664,54.79999999999999,70.13333333333333,69.2,70.6,2018-09-01,-1e-06
Louisiana,2019,1,0.1069330199764982,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,69.2,68.86666666666666,61.2,52.96666666666666,55.56666666666666,49.9,2019-01-01,-1e-06
Louisiana,2019,10,0.1096630050269968,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,68.86666666666666,61.2,52.96666666666666,69.0,63.01666666666666,70.4,2019-10-01,-1e-06
Louisiana,2019,11,0.1064097193129451,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,70.0,64.3,55.56666666666666,62.166666666666664,57.86666666666665,68.9,2019-11-01,-1e-06
Louisiana,2019,12,0.1033181005364593,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,69.93333333333334,66.86666666666666,58.1,57.133333333333326,55.29999999999999,67.7,2019-12-01,-1e-06
Louisiana,2019,2,0.1027123165851489,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,61.28333333333333,70.0,64.3,55.56666666666666,58.1,53.8,2019-02-01,-1e-06
Louisiana,2019,3,0.0993761140819964,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,55.96666666666666,69.93333333333334,66.86666666666666,58.1,61.2,55.2,2019-03-01,-1e-06
Louisiana,2019,4,0.1087348041422782,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,52.96666666666666,69.0,68.86666666666666,61.2,64.3,57.7,2019-04-01,-1e-06
Louisiana,2019,5,0.1123990892154833,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,55.56666666666666,62.166666666666664,70.0,64.3,66.86666666666666,61.4,2019-05-01,-1e-06
Louisiana,2019,6,0.1179521876409562,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,58.1,57.133333333333326,69.93333333333334,66.86666666666666,68.86666666666666,64.5,2019-06-01,-1e-06
Louisiana,2019,7,0.1086662806408029,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,61.2,52.96666666666666,69.0,68.86666666666666,70.0,67.0,2019-07-01,-1e-06
Louisiana,2019,8,0.1128224160326591,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,64.3,55.56666666666666,62.166666666666664,70.0,69.93333333333334,69.1,2019-08-01,-1e-06
Louisiana,2019,9,0.0984877126654064,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,66.86666666666666,58.1,57.133333333333326,69.93333333333334,69.0,70.5,2019-09-01,-1e-06
Louisiana,2020,1,0.1126620139581256,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,69.0,69.63333333333334,63.0,55.29999999999999,57.53333333333333,53.7,2020-01-01,-1e-06
Louisiana,2020,10,0.1097861842105263,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,69.63333333333334,63.0,55.29999999999999,69.46666666666665,62.93333333333334,70.5,2020-10-01,-1e-06
Louisiana,2020,11,0.1041928721174004,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,70.39999999999999,65.60000000000001,57.53333333333333,63.866666666666674,57.18333333333334,69.7,2020-11-01,-1e-06
Louisiana,2020,12,0.1065958750255258,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,70.33333333333333,67.93333333333334,60.53333333333333,58.6,51.1,68.2,2020-12-01,-1e-06
Louisiana,2020,2,0.1091732729331823,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,63.01666666666666,70.39999999999999,65.60000000000001,57.53333333333333,60.53333333333333,53.9,2020-02-01,-1e-06
Louisiana,2020,3,0.0994391716997411,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,57.86666666666665,70.33333333333333,67.93333333333334,60.53333333333333,63.0,58.3,2020-03-01,-1e-06
Louisiana,2020,4,0.10501138952164,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,55.29999999999999,69.46666666666665,69.63333333333334,63.0,65.60000000000001,60.4,2020-04-01,-1e-06
Louisiana,2020,5,0.1081967213114754,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,57.53333333333333,63.866666666666674,70.39999999999999,65.60000000000001,67.93333333333334,62.9,2020-05-01,-1e-06
Louisiana,2020,6,0.1198772737234275,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,5,60.53333333333333,58.6,70.33333333333333,67.93333333333334,69.63333333333334,65.7,2020-06-01,-1e-06
